2025-08-24 03:40:04,024 - INFO - Discovering OSS-Fuzz projects...
2025-08-24 03:41:00,077 - INFO - Checking compliance for connexion...
2025-08-24 03:41:00,078 - WARNING - Missing Google copyright header: projects\connexion\fuzz_query_resolving.py
2025-08-24 03:41:00,080 - ERROR - Compliance check failed for connexion
2025-08-24 03:41:00,080 - INFO - Checking compliance for containerd...
2025-08-24 03:41:00,081 - INFO - Compliance check passed for containerd
2025-08-24 03:41:00,081 - INFO - Checking compliance for coreutils...
2025-08-24 03:41:00,082 - INFO - Compliance check passed for coreutils
2025-08-24 03:41:00,082 - INFO - Checking compliance for cosign...
2025-08-24 03:41:00,084 - INFO - Compliance check passed for cosign
2025-08-24 03:41:00,084 - INFO - Checking compliance for cosmos-sdk...
2025-08-24 03:41:00,086 - INFO - Compliance check passed for cosmos-sdk
2025-08-24 03:41:00,086 - INFO - Checking compliance for coturn...
2025-08-24 03:41:00,088 - INFO - Compliance check passed for coturn
2025-08-24 03:41:00,088 - INFO - Checking compliance for coveragepy...
2025-08-24 03:41:00,089 - WARNING - Missing Google copyright header: projects\coveragepy\fuzz_parse.py
2025-08-24 03:41:00,090 - ERROR - Compliance check failed for coveragepy
2025-08-24 03:41:00,090 - INFO - Checking compliance for cpp-httplib...
2025-08-24 03:41:00,092 - INFO - Compliance check passed for cpp-httplib
2025-08-24 03:41:00,092 - INFO - Checking compliance for cppcheck...
2025-08-24 03:41:00,097 - INFO - Compliance check passed for cppcheck
2025-08-24 03:41:00,097 - INFO - Checking compliance for cppitertools...
2025-08-24 03:41:00,099 - INFO - Compliance check passed for cppitertools
2025-08-24 03:41:00,100 - INFO - Checking compliance for cpuinfo...
2025-08-24 03:41:00,102 - INFO - Compliance check passed for cpuinfo
2025-08-24 03:41:00,102 - INFO - Checking compliance for cpython3...
2025-08-24 03:41:00,103 - INFO - Compliance check passed for cpython3
2025-08-24 03:41:00,104 - INFO - Checking compliance for cras...
2025-08-24 03:41:00,106 - INFO - Compliance check passed for cras
2025-08-24 03:41:00,106 - INFO - Checking compliance for cri-o...
2025-08-24 03:41:00,107 - INFO - Compliance check passed for cri-o
2025-08-24 03:41:00,107 - INFO - Checking compliance for croaring...
2025-08-24 03:41:00,108 - INFO - Compliance check passed for croaring
2025-08-24 03:41:00,108 - INFO - Checking compliance for cron-utils...
2025-08-24 03:41:00,109 - INFO - Compliance check passed for cron-utils
2025-08-24 03:41:00,109 - INFO - Checking compliance for croniter...
2025-08-24 03:41:00,110 - WARNING - Missing Google copyright header: projects\croniter\fuzz_iter.py
2025-08-24 03:41:00,110 - WARNING - Missing Google copyright header: projects\croniter\fuzz_match.py
2025-08-24 03:41:00,110 - WARNING - Missing Google copyright header: projects\croniter\fuzz_range.py
2025-08-24 03:41:00,112 - ERROR - Compliance check failed for croniter
2025-08-24 03:41:00,112 - INFO - Checking compliance for crossplane...
2025-08-24 03:41:00,114 - INFO - Compliance check passed for crossplane
2025-08-24 03:41:00,114 - INFO - Checking compliance for crosvm...
2025-08-24 03:41:00,116 - INFO - Compliance check passed for crosvm
2025-08-24 03:41:00,117 - INFO - Checking compliance for crow...
2025-08-24 03:41:00,119 - INFO - Compliance check passed for crow
2025-08-24 03:41:00,120 - INFO - Checking compliance for cryptofuzz...
2025-08-24 03:41:00,122 - INFO - Compliance check passed for cryptofuzz
2025-08-24 03:41:00,123 - INFO - Checking compliance for cryptography...
2025-08-24 03:41:00,123 - WARNING - Missing Google copyright header: projects\cryptography\fuzz_aead.py
2025-08-24 03:41:00,124 - WARNING - Missing Google copyright header: projects\cryptography\fuzz_dh.py
2025-08-24 03:41:00,124 - WARNING - Missing Google copyright header: projects\cryptography\fuzz_dsa.py
2025-08-24 03:41:00,125 - WARNING - Missing Google copyright header: projects\cryptography\fuzz_sym.py
2025-08-24 03:41:00,126 - ERROR - Compliance check failed for cryptography
2025-08-24 03:41:00,127 - INFO - Checking compliance for cryptsetup...
2025-08-24 03:41:00,129 - INFO - Compliance check passed for cryptsetup
2025-08-24 03:41:00,129 - INFO - Checking compliance for cssselect...
2025-08-24 03:41:00,129 - WARNING - Missing Google copyright header: projects\cssselect\fuzz_parse.py
2025-08-24 03:41:00,130 - WARNING - Missing Google copyright header: projects\cssselect\fuzz_xpath.py
2025-08-24 03:41:00,131 - ERROR - Compliance check failed for cssselect
2025-08-24 03:41:00,131 - INFO - Checking compliance for cubefs...
2025-08-24 03:41:00,132 - INFO - Compliance check passed for cubefs
2025-08-24 03:41:00,132 - INFO - Checking compliance for cups...
2025-08-24 03:41:00,134 - INFO - Compliance check passed for cups
2025-08-24 03:41:00,134 - INFO - Checking compliance for cups-filters...
2025-08-24 03:41:00,135 - INFO - Compliance check passed for cups-filters
2025-08-24 03:41:00,135 - INFO - Checking compliance for cura-engine...
2025-08-24 03:41:00,136 - INFO - Compliance check passed for cura-engine
2025-08-24 03:41:00,136 - INFO - Checking compliance for curl...
2025-08-24 03:41:00,138 - INFO - Compliance check passed for curl
2025-08-24 03:41:00,139 - INFO - Checking compliance for curvesapi...
2025-08-24 03:41:00,142 - INFO - Compliance check passed for curvesapi
2025-08-24 03:41:00,142 - INFO - Checking compliance for cxxopts...
2025-08-24 03:41:00,143 - INFO - Compliance check passed for cxxopts
2025-08-24 03:41:00,144 - INFO - Checking compliance for cyclonedds...
2025-08-24 03:41:00,146 - INFO - Compliance check passed for cyclonedds
2025-08-24 03:41:00,146 - INFO - Checking compliance for d3...
2025-08-24 03:41:00,148 - WARNING - Missing Google copyright header: projects\d3\fuzz_tests\fuzz_csv_parse.js
2025-08-24 03:41:00,149 - ERROR - Compliance check failed for d3
2025-08-24 03:41:00,149 - INFO - Checking compliance for dapr...
2025-08-24 03:41:00,150 - INFO - Compliance check passed for dapr
2025-08-24 03:41:00,150 - INFO - Checking compliance for dart...
2025-08-24 03:41:00,151 - INFO - Compliance check passed for dart
2025-08-24 03:41:00,152 - INFO - Checking compliance for dask...
2025-08-24 03:41:00,153 - WARNING - Missing Google copyright header: projects\dask\fuzz_fuse.py
2025-08-24 03:41:00,153 - WARNING - Missing Google copyright header: projects\dask\fuzz_serialize.py
2025-08-24 03:41:00,155 - ERROR - Compliance check failed for dask
2025-08-24 03:41:00,155 - INFO - Checking compliance for data-encoding...
2025-08-24 03:41:00,156 - INFO - Compliance check passed for data-encoding
2025-08-24 03:41:00,157 - INFO - Checking compliance for date...
2025-08-24 03:41:00,158 - INFO - Compliance check passed for date
2025-08-24 03:41:00,159 - INFO - Checking compliance for dateparser...
2025-08-24 03:41:00,161 - INFO - Compliance check passed for dateparser
2025-08-24 03:41:00,161 - INFO - Checking compliance for dav1d...
2025-08-24 03:41:00,163 - INFO - Compliance check passed for dav1d
2025-08-24 03:41:00,163 - INFO - Checking compliance for dbus-broker...
2025-08-24 03:41:00,165 - INFO - Compliance check passed for dbus-broker
2025-08-24 03:41:00,165 - INFO - Checking compliance for decorator...
2025-08-24 03:41:00,167 - WARNING - Missing Google copyright header: projects\decorator\fuzz_decorator.py
2025-08-24 03:41:00,168 - WARNING - Missing Google copyright header: projects\decorator\fuzz_funcmarker.py
2025-08-24 03:41:00,171 - ERROR - Compliance check failed for decorator
2025-08-24 03:41:00,171 - INFO - Checking compliance for defusedxml...
2025-08-24 03:41:00,172 - WARNING - Missing Google copyright header: projects\defusedxml\fuzz_etree_parse.py
2025-08-24 03:41:00,173 - WARNING - Missing Google copyright header: projects\defusedxml\fuzz_parse_string.py
2025-08-24 03:41:00,174 - ERROR - Compliance check failed for defusedxml
2025-08-24 03:41:00,174 - INFO - Checking compliance for demangle...
2025-08-24 03:41:00,175 - INFO - Compliance check passed for demangle
2025-08-24 03:41:00,175 - INFO - Checking compliance for dgraph...
2025-08-24 03:41:00,177 - INFO - Compliance check passed for dgraph
2025-08-24 03:41:00,177 - INFO - Checking compliance for digest...
2025-08-24 03:41:00,178 - WARNING - Missing Google copyright header: projects\digest\fuzz_digest.py
2025-08-24 03:41:00,179 - ERROR - Compliance check failed for digest
2025-08-24 03:41:00,179 - INFO - Checking compliance for dill...
2025-08-24 03:41:00,181 - WARNING - Missing Google copyright header: projects\dill\fuzz_dumps.py
2025-08-24 03:41:00,182 - ERROR - Compliance check failed for dill
2025-08-24 03:41:00,183 - INFO - Checking compliance for distlib...
2025-08-24 03:41:00,184 - WARNING - Missing Google copyright header: projects\distlib\fuzz_marker.py
2025-08-24 03:41:00,184 - WARNING - Missing Google copyright header: projects\distlib\fuzz_metadata.py
2025-08-24 03:41:00,185 - ERROR - Compliance check failed for distlib
2025-08-24 03:41:00,185 - INFO - Checking compliance for distribution...
2025-08-24 03:41:00,186 - INFO - Compliance check passed for distribution
2025-08-24 03:41:00,186 - INFO - Checking compliance for django...
2025-08-24 03:41:00,187 - INFO - Compliance check passed for django
2025-08-24 03:41:00,187 - INFO - Checking compliance for dlplibs...
2025-08-24 03:41:00,189 - INFO - Compliance check passed for dlplibs
2025-08-24 03:41:00,190 - INFO - Checking compliance for dng_sdk...
2025-08-24 03:41:00,191 - INFO - Compliance check passed for dng_sdk
2025-08-24 03:41:00,191 - INFO - Checking compliance for dnsmasq...
2025-08-24 03:41:00,194 - INFO - Compliance check passed for dnsmasq
2025-08-24 03:41:00,194 - INFO - Checking compliance for dnspython...
2025-08-24 03:41:00,196 - WARNING - Missing Google copyright header: projects\dnspython\fuzz_message.py
2025-08-24 03:41:00,197 - WARNING - Missing Google copyright header: projects\dnspython\fuzz_token.py
2025-08-24 03:41:00,198 - ERROR - Compliance check failed for dnspython
2025-08-24 03:41:00,199 - INFO - Checking compliance for docker-client...
2025-08-24 03:41:00,199 - INFO - Compliance check passed for docker-client
2025-08-24 03:41:00,199 - INFO - Checking compliance for docutils...
2025-08-24 03:41:00,201 - WARNING - Missing Google copyright header: projects\docutils\fuzz_rst.py
2025-08-24 03:41:00,202 - WARNING - Missing Google copyright header: projects\docutils\fuzz_rst_parse.py
2025-08-24 03:41:00,202 - WARNING - Missing Google copyright header: projects\docutils\fuzz_table.py
2025-08-24 03:41:00,204 - ERROR - Compliance check failed for docutils
2025-08-24 03:41:00,204 - INFO - Checking compliance for dom4j...
2025-08-24 03:41:00,206 - INFO - Compliance check passed for dom4j
2025-08-24 03:41:00,206 - INFO - Checking compliance for double-conversion...
2025-08-24 03:41:00,208 - INFO - Compliance check passed for double-conversion
2025-08-24 03:41:00,208 - INFO - Checking compliance for dovecot...
2025-08-24 03:41:00,209 - INFO - Compliance check passed for dovecot
2025-08-24 03:41:00,209 - INFO - Checking compliance for dpp...
2025-08-24 03:41:00,210 - INFO - Compliance check passed for dpp
2025-08-24 03:41:00,211 - INFO - Checking compliance for draco...
2025-08-24 03:41:00,212 - INFO - Compliance check passed for draco
2025-08-24 03:41:00,212 - INFO - Checking compliance for dragonfly...
2025-08-24 03:41:00,213 - INFO - Compliance check passed for dragonfly
2025-08-24 03:41:00,213 - INFO - Checking compliance for dropbear...
2025-08-24 03:41:00,214 - INFO - Compliance check passed for dropbear
2025-08-24 03:41:00,214 - INFO - Checking compliance for dropwizard...
2025-08-24 03:41:00,215 - INFO - Compliance check passed for dropwizard
2025-08-24 03:41:00,215 - INFO - Checking compliance for duckdb...
2025-08-24 03:41:00,216 - INFO - Compliance check passed for duckdb
2025-08-24 03:41:00,216 - INFO - Checking compliance for dulwich...
2025-08-24 03:41:00,219 - INFO - Compliance check passed for dulwich
2025-08-24 03:41:00,219 - INFO - Checking compliance for e2fsprogs...
2025-08-24 03:41:00,222 - INFO - Compliance check passed for e2fsprogs
2025-08-24 03:41:00,222 - INFO - Checking compliance for easywsclient...
2025-08-24 03:41:00,224 - INFO - Compliance check passed for easywsclient
2025-08-24 03:41:00,225 - INFO - Checking compliance for ecc-diff-fuzzer...
2025-08-24 03:41:00,226 - INFO - Compliance check passed for ecc-diff-fuzzer
2025-08-24 03:41:00,226 - INFO - Checking compliance for ecdsa-python...
2025-08-24 03:41:00,228 - WARNING - Missing Google copyright header: projects\ecdsa-python\fuzz_private_key.py
2025-08-24 03:41:00,229 - ERROR - Compliance check failed for ecdsa-python
2025-08-24 03:41:00,229 - INFO - Checking compliance for eclipse-equinox...
2025-08-24 03:41:00,232 - INFO - Compliance check passed for eclipse-equinox
2025-08-24 03:41:00,233 - INFO - Checking compliance for edk2...
2025-08-24 03:41:00,233 - INFO - Compliance check passed for edk2
2025-08-24 03:41:00,234 - INFO - Checking compliance for eigen...
2025-08-24 03:41:00,235 - INFO - Compliance check passed for eigen
2025-08-24 03:41:00,235 - INFO - Checking compliance for elfutils...
2025-08-24 03:41:00,236 - INFO - Compliance check passed for elfutils
2025-08-24 03:41:00,236 - INFO - Checking compliance for envoy...
2025-08-24 03:41:00,237 - INFO - Compliance check passed for envoy
2025-08-24 03:41:00,237 - INFO - Checking compliance for esp-v2...
2025-08-24 03:41:00,239 - INFO - Compliance check passed for esp-v2
2025-08-24 03:41:00,239 - INFO - Checking compliance for espeak-ng...
2025-08-24 03:41:00,240 - INFO - Compliance check passed for espeak-ng
2025-08-24 03:41:00,241 - INFO - Checking compliance for et-xmlfile...
2025-08-24 03:41:00,242 - WARNING - Missing Google copyright header: projects\et-xmlfile\fuzz_write.py
2025-08-24 03:41:00,246 - ERROR - Compliance check failed for et-xmlfile
2025-08-24 03:41:00,246 - INFO - Checking compliance for etcd...
2025-08-24 03:41:00,247 - INFO - Compliance check passed for etcd
2025-08-24 03:41:00,248 - INFO - Checking compliance for evo-inflector...
2025-08-24 03:41:00,250 - INFO - Compliance check passed for evo-inflector
2025-08-24 03:41:00,250 - INFO - Checking compliance for example...
2025-08-24 03:41:00,253 - INFO - Compliance check passed for example
2025-08-24 03:41:00,253 - INFO - Checking compliance for exiv2...
2025-08-24 03:41:00,255 - INFO - Compliance check passed for exiv2
2025-08-24 03:41:00,255 - INFO - Checking compliance for exp4j...
2025-08-24 03:41:00,257 - INFO - Compliance check passed for exp4j
2025-08-24 03:41:00,257 - INFO - Checking compliance for expat...
2025-08-24 03:41:00,259 - INFO - Compliance check passed for expat
2025-08-24 03:41:00,259 - INFO - Checking compliance for expr...
2025-08-24 03:41:00,261 - INFO - Compliance check passed for expr
2025-08-24 03:41:00,261 - INFO - Checking compliance for exprtk...
2025-08-24 03:41:00,262 - INFO - Compliance check passed for exprtk
